time,avg_vv,putility,pvcurt,losses
2018-08-15 00:00:00,4.328832014019747,12.152488781637851,0.0,0.5913743618530575
2018-08-15 00:00:06,4.348056813095106,12.174001183069162,0.0,0.5935430047576249
2018-08-15 00:00:12,4.367293480513065,12.195518629228337,0.0,0.5957166923900564
2018-08-15 00:00:18,4.38654203484055,12.217041127329022,0.0,0.5978954319639973
2018-08-15 00:00:24,4.405802494697769,12.238568684603777,0.0,0.6000792307120066
2018-08-15 00:00:30,4.425074878745263,12.260101308303327,0.0,0.6022680958848093
2018-08-15 00:00:36,4.444359205698895,12.28163900569834,0.0,0.6044620347530787
2018-08-15 00:00:42,4.463655494318699,12.303181784077466,0.0,0.6066610546054627
2018-08-15 00:00:48,4.4829637634129975,12.324729650748798,0.0,0.6088651627500467
2018-08-15 00:00:54,4.502284031860221,12.34628261304127,0.0,0.6110743665157731
2018-08-15 00:01:00,4.517489062180028,12.367603281280017,0.0,0.6130512762277769
2018-08-15 00:01:06,4.474241786679342,12.376205697954257,0.0,0.6114728512949146
2018-08-15 00:01:12,4.305652195509259,12.37868265282217,0.0,0.6037689645557196
2018-08-15 00:01:18,4.133514946390421,12.381206656269764,0.0,0.5961121263962103
2018-08-15 00:01:24,3.9688941456954057,12.38433499898936,0.0,0.5890596275087002
2018-08-15 00:01:30,3.7808100668426023,12.386621243350783,0.0,0.5811650302630176
2018-08-15 00:01:36,3.595704333742976,12.389331051503603,0.0,0.5736939968087351
2018-08-15 00:01:42,3.4039582307267446,12.392085259419389,0.0,0.566267363117417
2018-08-15 00:01:48,3.217623668483608,12.395316770577384,0.0,0.5593180326683087
2018-08-15 00:01:54,3.0439239476190414,12.399212664622372,0.0,0.553033085106189
2018-08-15 00:02:00,2.878532418667855,12.403649114003668,0.0,0.5472886928803824
2018-08-15 00:02:06,2.7154821737531423,12.397871524607607,0.0,0.5410540578938322
2018-08-15 00:02:12,2.5613187088855383,12.392626355986689,0.0,0.5353518436824274
2018-08-15 00:02:18,2.4148600336576056,12.387840485472344,0.0,0.5301089275775926
2018-08-15 00:02:24,2.275754362753768,12.383474904320089,0.0,0.5252863008348475
2018-08-15 00:02:30,2.1446310763070935,12.379509587955212,0.0,0.5208639388794803
2018-08-15 00:02:36,2.024223430848279,12.375907347881828,0.0,0.5168046532156125
2018-08-15 00:02:42,1.9102747468798205,12.372634827992346,0.0,0.5130750877356393
2018-08-15 00:02:48,1.8023769422841056,12.369662071164079,0.0,0.509645285316883
2018-08-15 00:02:54,1.7001845693947673,12.366962139601258,0.0,0.5064883081635727
2018-08-15 00:03:00,1.603374473733293,12.36451078157787,0.0,0.5035799045496994
2018-08-15 00:03:06,1.505120948210107,12.353752866945376,0.0,0.500160669102074
2018-08-15 00:03:12,1.4124919153062836,12.343216261521645,0.0,0.4969627428632164
2018-08-15 00:03:18,1.324570592598461,12.33288169378186,0.0,0.4939668543083023
2018-08-15 00:03:24,1.2412325661556176,12.322731756020298,0.0,0.4911555957316149
2018-08-15 00:03:30,1.1668734311319706,12.312750707648888,0.0,0.48851322654507906
2018-08-15 00:03:36,1.0992298299399224,12.302924300983664,0.0,0.4860254990647246
2018-08-15 00:03:42,1.039304769758938,12.293239626808987,0.0,0.4836795040749197
2018-08-15 00:03:48,0.9832643857825685,12.28368497721168,0.0,0.4814635336624805
2018-08-15 00:03:54,0.9318518383725344,12.274249723573497,0.0,0.47936695920917194
2018-08-15 00:04:00,0.8836810487276875,12.264924208011887,0.0,0.477380122832435
2018-08-15 00:04:06,0.8350411402434889,12.25071070929653,0.0,0.47508763505176904
2018-08-15 00:04:12,0.7893730922609518,12.23659620802476,0.0,0.47289414471468394
2018-08-15 00:04:18,0.7469099488486994,12.222572905894326,0.0,0.4707918535189388
2018-08-15 00:04:24,0.7072305481033209,12.208633697135927,0.0,0.4687736556952293
2018-08-15 00:04:30,0.6695259245543108,12.194772101294996,0.0,0.46683307078899045
2018-08-15 00:04:36,0.6342594552578402,12.180982203046765,0.0,0.4649641834754486
2018-08-15 00:04:42,0.6007141925619277,12.167258598262247,0.0,0.4631615896256185
2018-08-15 00:04:48,0.5689615943238747,12.153596345592076,0.0,0.46142034789013736
2018-08-15 00:04:54,0.5395587063845931,12.139990923015981,0.0,0.45973593624873177
2018-08-15 00:05:00,0.5115142536389002,12.126438188775044,0.0,0.4581042129424852
2018-08-15 00:05:06,0.48448362470069206,12.112033229498863,0.0,0.45645901598004246
2018-08-15 00:05:12,0.4586856812842842,12.097674408337706,0.0,0.4548599571326273
2018-08-15 00:05:18,0.4343746535956431,12.08335847995905,0.0,0.45330379106771196
2018-08-15 00:05:24,0.4122092012862111,12.06908246255535,0.0,0.4517875359777548
2018-08-15 00:05:30,0.39152512001343065,12.054843614222492,0.0,0.4503084499586363
2018-08-15 00:05:36,0.3717676615542941,12.040639411622175,0.0,0.4488640096720626
2018-08-15 00:05:42,0.35288946532752674,12.02646753070197,0.0,0.44745189106559813
2018-08-15 00:05:48,0.3348456781090745,12.012325829254767,0.0,0.4460699519321366
2018-08-15 00:05:54,0.3175938125285179,11.998212331131326,0.0,0.44471621612243684
2018-08-15 00:06:00,0.30109361448810446,11.984125211941791,0.0,0.44338885924664145
2018-08-15 00:06:06,0.2861458448715085,11.97150758142255,0.0,0.44220448483788316
2018-08-15 00:06:12,0.27187690301340084,11.95891194894277,0.0,0.4410421084685887
2018-08-15 00:06:18,0.2584162923421913,11.946336945174998,0.0,0.4399003608113001
2018-08-15 00:06:24,0.2455987590518064,11.933781301246588,0.0,0.4387779729933751
